Model,Const,Mem,Prop,#States (min),#Params (min),Add. Settings,Method,Time,Found
maze2,N/A,15,6_reward__min_goal,	5340,2625,Project with gradient,adam,135.482,5.8574
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logistic Sigmoid,adam,1011.336,5.9965
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logarithmic Barrier,radam,ERR,ERR
maze2,N/A,15,6_reward__min_goal,	5340,2625,Project with gradient,radam,197.104,5.7762
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logistic Sigmoid,radam,1419.639,5.9996
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logarithmic Barrier,rmsprop,N/A,N/A
maze2,N/A,15,6_reward__min_goal,	5340,2625,Project with gradient,rmsprop,172.402,5.8957
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logistic Sigmoid,rmsprop,2355.908,5.9991
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logarithmic Barrier,plain,ERR,ERR
maze2,N/A,15,6_reward__min_goal,	5340,2625,Project with gradient,plain,1889.904,6.0
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logistic Sigmoid,plain,N/A,N/A
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logarithmic Barrier,plain-sign,N/A,N/A
maze2,N/A,15,6_reward__min_goal,	5340,2625,Project with gradient,plain-sign,163.058,5.9715
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logistic Sigmoid,plain-sign,1285.245,5.9884
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logarithmic Barrier,momentum,ERR,ERR
maze2,N/A,15,6_reward__min_goal,	5340,2625,Project with gradient,momentum,441.972,5.9996
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logistic Sigmoid,momentum,N/A,N/A
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logarithmic Barrier,momentum-sign,N/A,N/A
maze2,N/A,15,6_reward__min_goal,	5340,2625,Project with gradient,momentum-sign,121.266,5.7121
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logistic Sigmoid,momentum-sign,372.285,5.9952
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logarithmic Barrier,nesterov,ERR,ERR
maze2,N/A,15,6_reward__min_goal,	5340,2625,Project with gradient,nesterov,400.319,5.9995
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logistic Sigmoid,nesterov,N/A,N/A
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logarithmic Barrier,nesterov-sign,ERR,ERR
maze2,N/A,15,6_reward__min_goal,	5340,2625,Project with gradient,nesterov-sign,101.978,5.8129
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logistic Sigmoid,nesterov-sign,485.894,5.9805
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logarithmic Barrier,adam,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Project with gradient,adam,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logistic Sigmoid,adam,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logarithmic Barrier,radam,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Project with gradient,radam,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logistic Sigmoid,radam,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logarithmic Barrier,rmsprop,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Project with gradient,rmsprop,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logistic Sigmoid,rmsprop,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logarithmic Barrier,plain,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Project with gradient,plain,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logistic Sigmoid,plain,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logarithmic Barrier,plain-sign,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Project with gradient,plain-sign,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logistic Sigmoid,plain-sign,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logarithmic Barrier,momentum,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Project with gradient,momentum,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logistic Sigmoid,momentum,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logarithmic Barrier,momentum-sign,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Project with gradient,momentum-sign,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logistic Sigmoid,momentum-sign,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logarithmic Barrier,nesterov,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Project with gradient,nesterov,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logistic Sigmoid,nesterov,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logarithmic Barrier,nesterov-sign,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Project with gradient,nesterov-sign,N/A,N/A
maze2,N/A,50,6_reward__min_goal,	61000,29750,Logistic Sigmoid,nesterov-sign,N/A,N/A
